Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 [460] float glm::abs<float>(float) [30] Sphere::divide_triangle(glm::vec<3, float, (glm::qualifier)0>&, glm::vec<3, float, (glm::qualifier)0>&, glm::vec<3, float, (glm::qualifier)0>&, int) [284] void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&)
  [11] float glm::dot<3, float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&) [31] Sphere::from_subdivision(int) [322] std::vector<float, std::allocator<float> >::_S_max_size(std::allocator<float> const&)
 [297] glm::mat<3, 3, float, (glm::qualifier)0>::length() [32] Sphere::Sphere(int) [323] std::vector<float, std::allocator<float> >::_S_relocate(float*, float*, float*, std::allocator<float>&)
 [411] glm::mat<3, 3, float, (glm::qualifier)0>::mat(glm::mat<4, 4, float, (glm::qualifier)0> const&) [479] Sphere::~Sphere() [324] std::vector<float, std::allocator<float> >::_S_do_relocate(float*, float*, float*, std::allocator<float>&, std::integral_constant<bool, true>)
 [298] glm::mat<3, 3, float, (glm::qualifier)0>::operator[](int) [22] Surface::set_vertex(int, float, int) [343] void std::vector<float, std::allocator<float> >::_M_realloc_insert<float const&>(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, float const&)
 [289] glm::mat<4, 4, float, (glm::qualifier)0>::length() [286] Surface::push_vertex(glm::vec<3, float, (glm::qualifier)0>&) [344] std::vector<float, std::allocator<float> >::end()
 [398] glm::mat<4, 4, float, (glm::qualifier)0>::mat(glm::vec<4, float, (glm::qualifier)0> const&, glm::vec<4, float, (glm::qualifier)0> const&, glm::vec<4, float, (glm::qualifier)0> const&, glm::vec<4, float, (glm::qualifier)0> const&) [26] Surface::setup_surface() [345] std::vector<float, std::allocator<float> >::begin()
 [360] glm::mat<4, 4, float, (glm::qualifier)0>::mat(float const&) [27] Surface::Surface(int) [282] std::vector<float, std::allocator<float> >::push_back(float const&)
 [290] glm::mat<4, 4, float, (glm::qualifier)0>::operator[](int) [480] Surface::~Surface() [394] std::vector<float, std::allocator<float> >::vector()
  [34] glm::vec<3, float, (glm::qualifier)0> glm::mix<3, float, float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&, float) [336] __gnu_cxx::new_allocator<float>::deallocate(float*, unsigned long) [395] std::vector<float, std::allocator<float> >::~vector()
 [313] glm::vec<3, float, (glm::qualifier)0>::length() [337] __gnu_cxx::new_allocator<float>::allocate(unsigned long, void const*) [9] std::vector<float, std::allocator<float> >::operator[](unsigned long)
  [10] glm::vec<3, float, (glm::qualifier)0>::vec(float, float, float) [280] void __gnu_cxx::new_allocator<float>::construct<float, float const&>(float*, float const&) [355] std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&)
 [383] glm::vec<3, float, (glm::qualifier)0>::vec<float, (glm::qualifier)0>(glm::vec<4, float, (glm::qualifier)0> const&) [384] __gnu_cxx::new_allocator<float>::new_allocator() [356] std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&)
 [366] glm::vec<3, float, (glm::qualifier)0>::vec(float) [385] __gnu_cxx::new_allocator<float>::~new_allocator() [357] std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>)
  [33] glm::vec<3, float, (glm::qualifier)0>::vec(float, float, float) [371] __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [25] void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&)
 [305] glm::vec<4, float, (glm::qualifier)0>::length() [372] __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [378] std::vector<int, std::allocator<int> >::end()
 [310] glm::vec<4, float, (glm::qualifier)0>::vec(float) [283] void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [379] std::vector<int, std::allocator<int> >::begin()
 [301] glm::vec<4, float, (glm::qualifier)0>::vec(float, float, float, float) [419] __gnu_cxx::new_allocator<int>::new_allocator() [23] std::vector<int, std::allocator<int> >::push_back(int const&)
 [361] glm::vec<4, float, (glm::qualifier)0>::vec<int, float, int, int>(int, float, int, int) [420] __gnu_cxx::new_allocator<int>::~new_allocator() [429] std::vector<int, std::allocator<int> >::vector()
 [362] glm::vec<4, float, (glm::qualifier)0>::vec<int, int, int, float>(int, int, int, float) [400] bool __gnu_cxx::__is_null_pointer<char const>(char const*) [430] std::vector<int, std::allocator<int> >::~vector()
 [363] glm::vec<4, float, (glm::qualifier)0>::vec<float, int, int, int>(float, int, int, int) [318] __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::__normal_iterator(float* const&) [402] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*)
 [364] glm::vec<4, float, (glm::qualifier)0>::vec<int, int, float, int>(int, int, float, int) [351] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [403] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)
 [349] glm::vec<4, float, (glm::qualifier)0>::operator[](int) [338] __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::difference_type __gnu_cxx::operator-<float*, std::vector<float, std::allocator<float> > >(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > const&, __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > const&) [404] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct_aux<char const*>(char const*, char const*, std::__false_type)
 [380] glm::vec<4, float, (glm::qualifier)0>& glm::vec<4, float, (glm::qualifier)0>::operator-=<float>(glm::vec<4, float, (glm::qualifier)0> const&) [373] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [405] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&)
 [368] glm::vec<4, float, (glm::qualifier)0>& glm::vec<4, float, (glm::qualifier)0>::operator*=<float>(glm::vec<4, float, (glm::qualifier)0> const&) [294] glm::mat<4, 4, float, (glm::qualifier)0>::operator[](int) const [406] std::iterator_traits<char const*>::difference_type std::__distance<char const*>(char const*, char const*, std::random_access_iterator_tag)
 [311] glm::vec<4, float, (glm::qualifier)0>& glm::vec<4, float, (glm::qualifier)0>::operator*=<float>(float) [314] glm::vec<3, float, (glm::qualifier)0>::operator[](int) const [293] float* std::__niter_base<float*>(float*)
 [329] glm::vec<4, float, (glm::qualifier)0>& glm::vec<4, float, (glm::qualifier)0>::operator+=<float>(glm::vec<4, float, (glm::qualifier)0> const&) [315] glm::vec<4, float, (glm::qualifier)0>::operator[](int) const [327] int* std::__niter_base<int*>(int*)
   [3] glm::vec<3, float, (glm::qualifier)0> glm::cross<float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&) [481] Object::get_indices() const [325] float* std::__relocate_a<float*, float*, std::allocator<float> >(float*, float*, float*, std::allocator<float>&)
 [365] glm::mat<4, 4, float, (glm::qualifier)0> glm::scale<float, (glm::qualifier)0>(glm::mat<4, 4, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&) [18] Object::get_normals() const [358] int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&)
 [461] glm::detail::compute_abs<float, true>::call(float) [307] Object::get_num_of_indices() const [326] std::enable_if<std::__is_bitwise_relocatable<float, void>::value, float*>::type std::__relocate_a_1<float, float>(float*, float*, float*, std::allocator<float>&)
  [12] glm::detail::compute_dot<glm::vec<3, float, (glm::qualifier)0>, float, false>::call(glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&) [333] Object::get_num_of_normals() const [359] std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&)
   [4] glm::detail::compute_cross<float, (glm::qualifier)0, false>::call(glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&) [38] Sphere::get_vertices(int) const [407] std::iterator_traits<char const*>::iterator_category std::__iterator_category<char const*>(char const* const&)
 [412] glm::detail::compute_inverse<4, 4, float, (glm::qualifier)0, false>::call(glm::mat<4, 4, float, (glm::qualifier)0> const&) [308] Sphere::get_num_of_vertices(int) const [328] unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
 [330] glm::detail::compute_vec4_add<float, (glm::qualifier)0, false>::call(glm::vec<4, float, (glm::qualifier)0> const&, glm::vec<4, float, (glm::qualifier)0> const&) [21] Surface::get_vertices(int) const [309] unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&)
 [306] glm::detail::compute_vec4_mul<float, (glm::qualifier)0, false>::call(glm::vec<4, float, (glm::qualifier)0> const&, glm::vec<4, float, (glm::qualifier)0> const&) [335] Surface::get_surface_size() const [347] __gnu_cxx::__promote_2<float, int, __gnu_cxx::__promote<float, std::__is_integer<float>::__value>::__type, __gnu_cxx::__promote<int, std::__is_integer<int>::__value>::__type>::__type std::pow<float, int>(float, int)
 [381] glm::detail::compute_vec4_sub<float, (glm::qualifier)0, false>::call(glm::vec<4, float, (glm::qualifier)0> const&, glm::vec<4, float, (glm::qualifier)0> const&) [334] Surface::get_num_of_vertices(int) const [485] std::tan(float)
   [7] glm::detail::compute_normalize<3, float, (glm::qualifier)0, false>::call(glm::vec<3, float, (glm::qualifier)0> const&) [304] __gnu_cxx::new_allocator<float>::max_size() const [28] std::sqrt(float)
 [413] glm::detail::compute_transpose<4, 4, float, (glm::qualifier)0, false>::call(glm::mat<4, 4, float, (glm::qualifier)0> const&) [348] __gnu_cxx::new_allocator<int>::max_size() const [277] float const& std::forward<float const&>(std::remove_reference<float const&>::type&)
  [35] glm::detail::compute_mix_scalar<3, float, float, (glm::qualifier)0, false>::call(glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&, float const&) [302] __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::base() const [279] int const& std::forward<int const&>(std::remove_reference<int const&>::type&)
  [39] glm::mat<4, 4, float, (glm::qualifier)0> glm::lookAt<float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&) [346] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [396] void std::_Destroy<float*>(float*, float*)
 [414] glm::mat<4, 4, float, (glm::qualifier)0> glm::inverse<4, 4, float, (glm::qualifier)0>(glm::mat<4, 4, float, (glm::qualifier)0> const&) [319] std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() const [397] void std::_Destroy<float*, float>(float*, float*, std::allocator<float>&)
 [462] float glm::radians<float>(float) [352] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [431] void std::_Destroy<int*>(int*, int*)
